asset_id,route,title,primary_hub_id,field,candidate_value,state,confidence,provenance,decision,decision_value,reviewer,reviewed_on,rationale
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-jeep-gladiator__c33bd1e46c,/printables/cars/mandala-geometry-patterns-vehicle-cars-jeep-gladiator-c33bd1e46c,Mandala Geometry Patterns Vehicle Cars Jeep Gladiator,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-jeep-gladiator__c33bd1e46c,/printables/cars/mandala-geometry-patterns-vehicle-cars-jeep-gladiator-c33bd1e46c,Mandala Geometry Patterns Vehicle Cars Jeep Gladiator,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-jeep-grand-cherokee__7649bba7fc,/printables/cars/mandala-geometry-patterns-vehicle-cars-jeep-grand-cherokee-7649bba7fc,Mandala Geometry Patterns Vehicle Cars Jeep Grand Cherokee,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-jeep-grand-cherokee__7649bba7fc,/printables/cars/mandala-geometry-patterns-vehicle-cars-jeep-grand-cherokee-7649bba7fc,Mandala Geometry Patterns Vehicle Cars Jeep Grand Cherokee,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-kia-ev6-electric__f04d85b8b0,/printables/cars/mandala-geometry-patterns-vehicle-cars-kia-ev6-electric-f04d85b8b0,Mandala Geometry Patterns Vehicle Cars Kia Ev6 Electric,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-kia-ev6-electric__f04d85b8b0,/printables/cars/mandala-geometry-patterns-vehicle-cars-kia-ev6-electric-f04d85b8b0,Mandala Geometry Patterns Vehicle Cars Kia Ev6 Electric,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-kia-ev6-electric-car__acfc263280,/printables/cars/mandala-geometry-patterns-vehicle-cars-kia-ev6-electric-car-acfc263280,Mandala Geometry Patterns Vehicle Cars Kia Ev6 Electric Car,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-kia-ev6-electric-car__acfc263280,/printables/cars/mandala-geometry-patterns-vehicle-cars-kia-ev6-electric-car-acfc263280,Mandala Geometry Patterns Vehicle Cars Kia Ev6 Electric Car,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-koenigsegg-agera-rs__308e2e2f7d,/printables/cars/mandala-geometry-patterns-vehicle-cars-koenigsegg-agera-rs-308e2e2f7d,Mandala Geometry Patterns Vehicle Cars Koenigsegg Agera Rs,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-koenigsegg-agera-rs__308e2e2f7d,/printables/cars/mandala-geometry-patterns-vehicle-cars-koenigsegg-agera-rs-308e2e2f7d,Mandala Geometry Patterns Vehicle Cars Koenigsegg Agera Rs,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-koenigsegg-jesko__ba8491b5ab,/printables/cars/mandala-geometry-patterns-vehicle-cars-koenigsegg-jesko-ba8491b5ab,Mandala Geometry Patterns Vehicle Cars Koenigsegg Jesko,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-koenigsegg-jesko__ba8491b5ab,/printables/cars/mandala-geometry-patterns-vehicle-cars-koenigsegg-jesko-ba8491b5ab,Mandala Geometry Patterns Vehicle Cars Koenigsegg Jesko,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-koenigsegg-regera__c1c6150bec,/printables/cars/mandala-geometry-patterns-vehicle-cars-koenigsegg-regera-c1c6150bec,Mandala Geometry Patterns Vehicle Cars Koenigsegg Regera,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-koenigsegg-regera__c1c6150bec,/printables/cars/mandala-geometry-patterns-vehicle-cars-koenigsegg-regera-c1c6150bec,Mandala Geometry Patterns Vehicle Cars Koenigsegg Regera,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-gallardo__f662c88db4,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-gallardo-f662c88db4,Mandala Geometry Patterns Vehicle Cars Lamborghini Gallardo,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-gallardo__f662c88db4,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-gallardo-f662c88db4,Mandala Geometry Patterns Vehicle Cars Lamborghini Gallardo,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-huracan__2c21ca84cc,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-huracan-2c21ca84cc,Mandala Geometry Patterns Vehicle Cars Lamborghini Huracan,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-huracan__2c21ca84cc,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-huracan-2c21ca84cc,Mandala Geometry Patterns Vehicle Cars Lamborghini Huracan,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-huracane__1cd1c62e10,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-huracane-1cd1c62e10,Mandala Geometry Patterns Vehicle Cars Lamborghini Huracane,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-huracane__1cd1c62e10,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-huracane-1cd1c62e10,Mandala Geometry Patterns Vehicle Cars Lamborghini Huracane,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-revuelto__972d6d6a24,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-revuelto-972d6d6a24,Mandala Geometry Patterns Vehicle Cars Lamborghini Revuelto,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-revuelto__972d6d6a24,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-revuelto-972d6d6a24,Mandala Geometry Patterns Vehicle Cars Lamborghini Revuelto,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-sian__4124ded437,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-sian-4124ded437,Mandala Geometry Patterns Vehicle Cars Lamborghini Sian,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lamborghini-sian__4124ded437,/printables/cars/mandala-geometry-patterns-vehicle-cars-lamborghini-sian-4124ded437,Mandala Geometry Patterns Vehicle Cars Lamborghini Sian,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-land-rover-defender__d48a39057f,/printables/cars/mandala-geometry-patterns-vehicle-cars-land-rover-defender-d48a39057f,Mandala Geometry Patterns Vehicle Cars Land Rover Defender,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-land-rover-defender__d48a39057f,/printables/cars/mandala-geometry-patterns-vehicle-cars-land-rover-defender-d48a39057f,Mandala Geometry Patterns Vehicle Cars Land Rover Defender,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-land-rover-discovery__c01c283523,/printables/cars/mandala-geometry-patterns-vehicle-cars-land-rover-discovery-c01c283523,Mandala Geometry Patterns Vehicle Cars Land Rover Discovery,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-land-rover-discovery__c01c283523,/printables/cars/mandala-geometry-patterns-vehicle-cars-land-rover-discovery-c01c283523,Mandala Geometry Patterns Vehicle Cars Land Rover Discovery,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-land-rover-range-rover__3bc59f3d78,/printables/cars/mandala-geometry-patterns-vehicle-cars-land-rover-range-rover-3bc59f3d78,Mandala Geometry Patterns Vehicle Cars Land Rover Range Rover,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-land-rover-range-rover__3bc59f3d78,/printables/cars/mandala-geometry-patterns-vehicle-cars-land-rover-range-rover-3bc59f3d78,Mandala Geometry Patterns Vehicle Cars Land Rover Range Rover,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lexus-lfa__ed1dd6c1d8,/printables/cars/mandala-geometry-patterns-vehicle-cars-lexus-lfa-ed1dd6c1d8,Mandala Geometry Patterns Vehicle Cars Lexus Lfa,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lexus-lfa__ed1dd6c1d8,/printables/cars/mandala-geometry-patterns-vehicle-cars-lexus-lfa-ed1dd6c1d8,Mandala Geometry Patterns Vehicle Cars Lexus Lfa,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lexus-rc-f__1aea8cc24c,/printables/cars/mandala-geometry-patterns-vehicle-cars-lexus-rc-f-1aea8cc24c,Mandala Geometry Patterns Vehicle Cars Lexus Rc F,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lexus-rc-f__1aea8cc24c,/printables/cars/mandala-geometry-patterns-vehicle-cars-lexus-rc-f-1aea8cc24c,Mandala Geometry Patterns Vehicle Cars Lexus Rc F,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lucid-air__ce41dbfde4,/printables/cars/mandala-geometry-patterns-vehicle-cars-lucid-air-ce41dbfde4,Mandala Geometry Patterns Vehicle Cars Lucid Air,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-lucid-air__ce41dbfde4,/printables/cars/mandala-geometry-patterns-vehicle-cars-lucid-air-ce41dbfde4,Mandala Geometry Patterns Vehicle Cars Lucid Air,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-maserati-granturismo__e7c2a56f1e,/printables/cars/mandala-geometry-patterns-vehicle-cars-maserati-granturismo-e7c2a56f1e,Mandala Geometry Patterns Vehicle Cars Maserati Granturismo,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-maserati-granturismo__e7c2a56f1e,/printables/cars/mandala-geometry-patterns-vehicle-cars-maserati-granturismo-e7c2a56f1e,Mandala Geometry Patterns Vehicle Cars Maserati Granturismo,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mazda-mx-5-miata__e3f4d65e96,/printables/cars/mandala-geometry-patterns-vehicle-cars-mazda-mx-5-miata-e3f4d65e96,Mandala Geometry Patterns Vehicle Cars Mazda Mx 5 Miata,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mazda-mx-5-miata__e3f4d65e96,/printables/cars/mandala-geometry-patterns-vehicle-cars-mazda-mx-5-miata-e3f4d65e96,Mandala Geometry Patterns Vehicle Cars Mazda Mx 5 Miata,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-720s__b60a8c9155,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-720s-b60a8c9155,Mandala Geometry Patterns Vehicle Cars Mclaren 720s,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-720s__b60a8c9155,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-720s-b60a8c9155,Mandala Geometry Patterns Vehicle Cars Mclaren 720s,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-720se__b9de426da2,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-720se-b9de426da2,Mandala Geometry Patterns Vehicle Cars Mclaren 720se,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-720se__b9de426da2,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-720se-b9de426da2,Mandala Geometry Patterns Vehicle Cars Mclaren 720se,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-p1__565581bb7c,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-p1-565581bb7c,Mandala Geometry Patterns Vehicle Cars Mclaren P1,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-p1__565581bb7c,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-p1-565581bb7c,Mandala Geometry Patterns Vehicle Cars Mclaren P1,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-p1e__7e537aacdf,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-p1e-7e537aacdf,Mandala Geometry Patterns Vehicle Cars Mclaren P1e,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mclaren-p1e__7e537aacdf,/printables/cars/mandala-geometry-patterns-vehicle-cars-mclaren-p1e-7e537aacdf,Mandala Geometry Patterns Vehicle Cars Mclaren P1e,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt__50dd298d03,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt-50dd298d03,Mandala Geometry Patterns Vehicle Cars Mercedes Amg Gt,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt__50dd298d03,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt-50dd298d03,Mandala Geometry Patterns Vehicle Cars Mercedes Amg Gt,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt-car__fc1bca60fa,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt-car-fc1bca60fa,Mandala Geometry Patterns Vehicle Cars Mercedes Amg Gt Car,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt-car__fc1bca60fa,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-amg-gt-car-fc1bca60fa,Mandala Geometry Patterns Vehicle Cars Mercedes Amg Gt Car,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-g-class-g-wagon__d4024dfe85,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-g-class-g-wagon-d4024dfe85,Mandala Geometry Patterns Vehicle Cars Mercedes G Class G Wagon,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-g-class-g-wagon__d4024dfe85,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-g-class-g-wagon-d4024dfe85,Mandala Geometry Patterns Vehicle Cars Mercedes G Class G Wagon,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-gle-coupe__fb04317309,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-gle-coupe-fb04317309,Mandala Geometry Patterns Vehicle Cars Mercedes Gle Coupe,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-mercedes-gle-coupe__fb04317309,/printables/cars/mandala-geometry-patterns-vehicle-cars-mercedes-gle-coupe-fb04317309,Mandala Geometry Patterns Vehicle Cars Mercedes Gle Coupe,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-muscle-car-collection__ead044c20d,/printables/cars/mandala-geometry-patterns-vehicle-cars-muscle-car-collection-ead044c20d,Mandala Geometry Patterns Vehicle Cars Muscle Car Collection,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-muscle-car-collection__ead044c20d,/printables/cars/mandala-geometry-patterns-vehicle-cars-muscle-car-collection-ead044c20d,Mandala Geometry Patterns Vehicle Cars Muscle Car Collection,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-muscle-car-collections__120377eb24,/printables/cars/mandala-geometry-patterns-vehicle-cars-muscle-car-collections-120377eb24,Mandala Geometry Patterns Vehicle Cars Muscle Car Collections,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-muscle-car-collections__120377eb24,/printables/cars/mandala-geometry-patterns-vehicle-cars-muscle-car-collections-120377eb24,Mandala Geometry Patterns Vehicle Cars Muscle Car Collections,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
